videoId,channel,authorID,commentID,publishedAt,isReply,cleaned_comment,comment_length,cluster_label,umap_embedding,cluster_topic
KmQLhtlHO1o,WallStreetJournal,6456,3831,11/1/24 14:49,FALSE,god he is cringe,4,55,"[8.930521011352539, 4.917330741882324, 6.6947221755981445, 11.836624145507812, 4.215763568878174]",Wokeness & Identity Politics
KmQLhtlHO1o,WallStreetJournal,7204,9575,11/1/24 15:09,TRUE,whats really cringe is folks overusing the word cringe because they cant come up with a more cogent argument its really weird,22,55,"[8.951294898986816, 4.97095251083374, 6.662489891052246, 11.80984878540039, 4.219784736633301]",Wokeness & Identity Politics
KmQLhtlHO1o,WallStreetJournal,242,1715,11/1/24 15:19,TRUE,7204 well said,3,125,"[7.107757568359375, 4.982903480529785, 7.342628479003906, 11.032539367675781, 4.766193866729736]",Democracy
KmQLhtlHO1o,WallStreetJournal,2139,1710,11/1/24 16:33,TRUE,7204 i mean its not about you using the word correctly or me not understanding it its more about you using that word,23,125,"[7.046154975891113, 4.971520900726318, 7.35418176651001, 11.01813793182373, 4.771140098571777]",Democracy
KmQLhtlHO1o,WallStreetJournal,2139,1716,11/1/24 19:10,TRUE,7204 whole book in the comments are you mad,9,125,"[7.074386119842529, 4.976302146911621, 7.32914400100708, 11.033331871032715, 4.779716491699219]",Democracy
KmQLhtlHO1o,WallStreetJournal,1702,1474,11/3/24 22:08,TRUE,no_name787fs3ykno hes cringe because of the horrible ways he treats his employees and goes against his own words,18,55,"[8.773178100585938, 4.854547500610352, 6.777331829071045, 11.806487083435059, 4.171487808227539]",Wokeness & Identity Politics
KmQLhtlHO1o,WallStreetJournal,1932,10977,11/4/24 2:35,TRUE,then what are you youre kamalas sweet baby what a pity,11,26,"[6.433112621307373, 6.038257598876953, 4.16765832901001, 12.148881912231445, 2.5236334800720215]",Democracy
KmQLhtlHO1o,WallStreetJournal,5043,7673,11/4/24 4:43,TRUE,thats it he is just cringe dems,7,55,"[8.9570894241333, 4.931159973144531, 6.702020645141602, 11.857447624206543, 4.183175086975098]",Wokeness & Identity Politics
KmQLhtlHO1o,WallStreetJournal,4509,6410,11/5/24 1:13,TRUE,not even near the cringe of your unoriginal comment,9,55,"[8.973248481750488, 5.022001266479492, 6.649235725402832, 11.778838157653809, 4.222882270812988]",Wokeness & Identity Politics
KmQLhtlHO1o,WallStreetJournal,2293,4412,11/1/24 14:47,FALSE,i can see why germans and mexicans are for trump,10,40,"[8.599267959594727, 5.721567630767822, 7.538231372833252, 13.051138877868652, 3.413149356842041]",Immigration
KmQLhtlHO1o,WallStreetJournal,2023,1732,11/1/24 14:58,TRUE,7204,1,125,"[7.034793376922607, 5.016834735870361, 7.220132350921631, 10.8799467086792, 4.781599998474121]",Democracy
KmQLhtlHO1o,WallStreetJournal,2781,11734,11/1/24 14:46,FALSE,trump and vance 2024,4,9,"[9.093106269836426, 6.577258110046387, 6.089323043823242, 13.443283081054688, 3.1275177001953125]",Wokeness & Identity Politics
KmQLhtlHO1o,WallStreetJournal,7180,1725,11/2/24 1:33,TRUE,7204 seems like what i said got under your skin,10,125,"[7.043342590332031, 4.971482753753662, 7.359785556793213, 11.002634048461914, 4.798988342285156]",Democracy
mSBtHTBzg_Y,WallStreetJournal,541,4378,11/5/24 22:37,FALSE,i already voted for trump you dont have to convince me,11,72,"[8.402507781982422, 7.018066883087158, 7.0237040519714355, 12.876070022583008, 3.3944404125213623]",Democracy
mSBtHTBzg_Y,WallStreetJournal,5116,6551,11/5/24 16:47,FALSE,okay so harris has the best policy here is what youre saying a lot more comprehensive,16,18,"[6.487008571624756, 6.572542667388916, 5.355041027069092, 13.338916778564453, 2.7240967750549316]",Democracy
mSBtHTBzg_Y,WallStreetJournal,6688,5703,11/4/24 21:02,FALSE,let property owners do what they want with their land remove tariffs simplify zoning laws increase immigration so that we can get cheaper labor both candidates are way too socialist to allow any of that harris is better than trump but they are both pitiful,45,18,"[6.2070746421813965, 6.579887866973877, 5.677149772644043, 13.180827140808105, 2.6176154613494873]",Democracy
mSBtHTBzg_Y,WallStreetJournal,3893,7118,11/4/24 17:49,FALSE,so trump attack the real problem kamala want to give free cash rising the debt,15,30,"[6.214066982269287, 6.007267951965332, 4.5399346351623535, 12.360983848571777, 2.2262697219848633]",Inflation
mSBtHTBzg_Y,WallStreetJournal,7013,4473,11/4/24 16:52,FALSE,i dont think its supply and demand i work in corporate property management and we have so many vacancies,19,45,"[4.7787322998046875, 5.4106621742248535, 7.97700309753418, 11.79474925994873, 1.9669756889343262]",Immigration
mSBtHTBzg_Y,WallStreetJournal,2922,6691,11/3/24 4:28,FALSE,people notice kamala has a real plan once again trump speaking nonsense,12,26,"[6.312310218811035, 5.9939141273498535, 4.3486738204956055, 12.253422737121582, 2.3457860946655273]",Democracy
mSBtHTBzg_Y,WallStreetJournal,3006,4471,11/2/24 20:19,FALSE,i dont care about the analysis anymore i dont care about the econometric analyses the statistics the experts the professors or the parties its all bs as far as im concerned just build some houses anybody i dont care if theyre shanty towns build some hoovervilles for all i care just build something for gods sake,56,45,"[5.107524394989014, 5.339789867401123, 7.663060665130615, 11.880672454833984, 2.022871971130371]",Immigration
mSBtHTBzg_Y,WallStreetJournal,5030,2938,11/2/24 18:57,FALSE,cash incentives will just cause further inflation hate trump but his plan is better,14,126,"[6.270268440246582, 5.424515247344971, 7.8977227210998535, 12.421419143676758, 2.1142849922180176]",Inflation
mSBtHTBzg_Y,WallStreetJournal,6598,7185,11/2/24 15:19,FALSE,so sounds like kamala wants to throw money at the problem,11,30,"[6.225173473358154, 6.006221294403076, 4.502314567565918, 12.316128730773926, 2.2453460693359375]",Inflation
mSBtHTBzg_Y,WallStreetJournal,7321,4820,11/2/24 13:43,FALSE,im tired of all the gaslighting supply plus demand bs its straight up greed,14,45,"[4.940684795379639, 5.410728454589844, 7.915091514587402, 11.871862411499023, 2.06670880317688]",Immigration
mSBtHTBzg_Y,WallStreetJournal,1199,8072,11/2/24 8:04,FALSE,the supply and demand reason is half of the truth,10,45,"[4.93797492980957, 5.4270758628845215, 7.9345927238464355, 11.899526596069336, 2.059309244155884]",Immigration
mSBtHTBzg_Y,WallStreetJournal,6014,7290,11/1/24 16:34,FALSE,sooo trump would fix it and harris would make it worse,11,18,"[6.377262115478516, 6.672637939453125, 5.435030937194824, 13.23454761505127, 2.7142765522003174]",Democracy
mSBtHTBzg_Y,WallStreetJournal,6981,5299,11/2/24 19:42,TRUE,it wouldnt matter if the supply was large enough,9,45,"[4.926637172698975, 5.408788681030273, 7.947452545166016, 11.89669132232666, 2.056243896484375]",Immigration
mSBtHTBzg_Y,WallStreetJournal,3512,4009,11/4/24 20:05,TRUE,harris specifically said that,4,18,"[6.530267238616943, 6.646490573883057, 5.2684326171875, 13.409865379333496, 2.790940284729004]",Democracy
mSBtHTBzg_Y,WallStreetJournal,859,5338,10/31/24 20:54,FALSE,its disingenuous to only talk about the supply side lack of homebuilding capacity but totally ignore the demand side too much immigration in a short time,26,45,"[4.632472038269043, 5.355700492858887, 7.90720272064209, 11.776595115661621, 1.9329378604888916]",Immigration
mSBtHTBzg_Y,WallStreetJournal,5385,2406,10/31/24 19:40,FALSE,are you guts dumb if kamala gives 20k to everyone in the us the economy will go down like when biden got elected,23,30,"[6.179886341094971, 5.957212924957275, 4.642989158630371, 12.390122413635254, 2.2101519107818604]",Inflation
mSBtHTBzg_Y,WallStreetJournal,5234,2823,10/31/24 18:39,FALSE,bro forgor immigration supply and demand,6,45,"[4.947258949279785, 5.444868564605713, 7.885972023010254, 11.944689750671387, 2.114440441131592]",Immigration
mSBtHTBzg_Y,WallStreetJournal,6320,11598,11/1/24 4:08,TRUE,7526 its honestly sad that you actually belive that if you gave millions of people 25k homes will go up by at least 25k the total amount of homes remain the same increasing the money supply demand and theres only one outcome its truly pathetic,45,135,"[4.8196587562561035, 5.556728363037109, 8.158771514892578, 11.159737586975098, 1.6155500411987305]",Inflation
mSBtHTBzg_Y,WallStreetJournal,4459,9823,10/31/24 18:11,FALSE,why is no one talking about illegal immigrants adding to the demand pressure,13,45,"[4.99553108215332, 5.466573715209961, 7.860842704772949, 11.959383010864258, 2.1378931999206543]",Immigration
mSBtHTBzg_Y,WallStreetJournal,595,5104,10/31/24 18:02,FALSE,inflation and mortgage rates shot up under biden so expect the same or worse under harris,16,18,"[6.273126125335693, 6.683032035827637, 5.484892845153809, 13.201922416687012, 2.6220784187316895]",Democracy
mSBtHTBzg_Y,WallStreetJournal,2841,8987,10/31/24 17:51,FALSE,trump vs harris how they would change human nature,9,18,"[6.3963212966918945, 6.678534984588623, 5.40959358215332, 13.245795249938965, 2.708519458770752]",Democracy
mSBtHTBzg_Y,WallStreetJournal,1142,6383,10/31/24 17:18,FALSE,none of the plans will work but kamala will at least try,12,26,"[6.2622880935668945, 6.037442684173584, 4.335437297821045, 12.22284984588623, 2.3644826412200928]",Democracy
mSBtHTBzg_Y,WallStreetJournal,6362,7259,10/31/24 17:01,FALSE,so trump is mimicking kamala,5,26,"[6.518489837646484, 6.011910915374756, 4.286186695098877, 12.346088409423828, 2.5400569438934326]",Democracy
mSBtHTBzg_Y,WallStreetJournal,6891,10720,10/31/24 16:58,FALSE,just eliminate bidenflation which causes the majority of our problems of affordability harris likely would not do that i think trump could,22,18,"[6.348516941070557, 6.689406871795654, 5.452339172363281, 13.245945930480957, 2.678091526031494]",Democracy
mSBtHTBzg_Y,WallStreetJournal,1859,1064,11/1/24 23:51,TRUE,3749 when did i say that housing in europe was affordable read again,13,135,"[4.844919204711914, 5.511351585388184, 8.201534271240234, 11.16719913482666, 1.6564098596572876]",Inflation
mSBtHTBzg_Y,WallStreetJournal,285,309,11/4/24 0:39,TRUE,supply and demand are still factors,6,45,"[4.870574951171875, 5.410342216491699, 7.938017845153809, 11.871660232543945, 2.043214797973633]",Immigration
mSBtHTBzg_Y,WallStreetJournal,3883,9420,10/31/24 16:22,FALSE,well the only sure thing is that kamala didnt and wont fix no crisis,14,26,"[6.291787147521973, 5.989078521728516, 4.307809829711914, 12.277474403381348, 2.39389705657959]",Democracy
mSBtHTBzg_Y,WallStreetJournal,4466,7719,10/31/24 16:13,FALSE,the american dream has become a nightmare,7,52,"[8.317839622497559, 6.337949275970459, 7.3202924728393555, 12.483658790588379, 2.952225685119629]",Public Health
mSBtHTBzg_Y,WallStreetJournal,4461,7392,10/31/24 16:04,FALSE,supply and demand deportation low demand,6,45,"[4.996152400970459, 5.472310543060303, 7.8486647605896, 11.9732027053833, 2.1461615562438965]",Immigration
mSBtHTBzg_Y,WallStreetJournal,3113,7359,10/31/24 15:27,FALSE,stop sane washing trump and holding him to the same standard as harris,13,18,"[6.428415775299072, 6.6648736000061035, 5.39849853515625, 13.249444961547852, 2.6973636150360107]",Democracy
mSBtHTBzg_Y,WallStreetJournal,3444,8903,11/3/24 20:24,TRUE,trump has been under scrutiny inexperienced by any president or political candidate in american history harris record especially as da in san francisco is an absolute joke get serious,29,18,"[6.485108852386475, 6.560887813568115, 5.330653190612793, 13.212986946105957, 2.677516460418701]",Democracy
mSBtHTBzg_Y,WallStreetJournal,3444,4008,11/3/24 20:22,TRUE,harris solve something hows the border crisis going neither candidate has any control over housing prices and any legislation will have negative externalities try not to be biased its a simple thing,32,18,"[6.304783344268799, 6.657957553863525, 5.55701208114624, 13.216702461242676, 2.6653382778167725]",Democracy
mSBtHTBzg_Y,WallStreetJournal,5048,6581,10/31/24 15:56,TRUE,one of them is directly behind the cost of lumbar going up during his presidency you clearly didnt pay attention to the video,23,17,"[7.508274555206299, 5.763209819793701, 5.873312473297119, 12.695125579833984, 2.7101898193359375]",Democracy
mSBtHTBzg_Y,WallStreetJournal,5278,4720,10/31/24 15:10,FALSE,i voted early for harris,5,18,"[6.5668745040893555, 6.846573352813721, 5.421662330627441, 13.292339324951172, 2.9169087409973145]",Democracy
mSBtHTBzg_Y,WallStreetJournal,2093,8605,10/31/24 15:09,FALSE,this is why i could not vote for harris they brought tons of people here during a housing crisis,19,18,"[6.397421360015869, 6.735393524169922, 5.499486446380615, 13.233942031860352, 2.766946792602539]",Democracy
mSBtHTBzg_Y,WallStreetJournal,859,10992,10/31/24 21:00,TRUE,they are not talking about demand side but only talking about supply side which is disingenous truthful reporting,18,45,"[4.881442546844482, 5.456198692321777, 7.940174579620361, 11.875743865966797, 2.012021780014038]",Immigration
mSBtHTBzg_Y,WallStreetJournal,285,1229,11/3/24 16:08,TRUE,4836 why dont you look up what housing to income ratios are and let us know how possible it is for people of 2035 age demographic to actually go and buy a home in the community they were raised in,40,135,"[4.86023473739624, 5.497076988220215, 8.204627990722656, 11.172931671142578, 1.649287223815918]",Inflation
mSBtHTBzg_Y,WallStreetJournal,460,1667,10/31/24 15:03,TRUE,7112 false govbot,3,112,"[7.230764389038086, 5.115429878234863, 6.396535396575928, 10.728654861450195, 4.292829513549805]",Democracy
mSBtHTBzg_Y,WallStreetJournal,5226,2799,10/31/24 14:49,FALSE,both want mass legal immigration so demand will continue to outpace supply prices will rise,15,45,"[4.969324111938477, 5.461400032043457, 7.864304065704346, 11.951192855834961, 2.113591194152832]",Immigration
mSBtHTBzg_Y,WallStreetJournal,3969,5605,10/31/24 14:42,FALSE,kamala has been in power for 4 years when trump was in office it wasnt good but wasnt a crisis,20,26,"[6.382472038269043, 5.958562850952148, 4.3349609375, 12.327615737915039, 2.4780337810516357]",Democracy
mSBtHTBzg_Y,WallStreetJournal,6579,10523,10/31/24 15:33,TRUE,do you think kamala will,5,26,"[6.347724914550781, 6.129937171936035, 4.254635810852051, 12.200213432312012, 2.4890496730804443]",Democracy
mSBtHTBzg_Y,WallStreetJournal,4972,5610,11/1/24 4:29,TRUE,kamala is gonna fix it by bringing in another 20 million migrants,12,26,"[6.209024429321289, 5.940457344055176, 4.348787784576416, 12.210092544555664, 2.298079013824463]",Democracy
mSBtHTBzg_Y,WallStreetJournal,4379,1272,10/31/24 15:44,TRUE,5126 it is the case subsidies always decrease the cost of whatever is being subsidized for the population receiving the subsidy im in the population that would receive the subsidy ergo my cost goes down the people arguing that sellers will just increase the price are somewhat correct in that prices will rise but prices will rise irrespective of the subsidy at least the subsidy helps people who dont own a house yet,73,135,"[4.882049560546875, 5.520047664642334, 8.169076919555664, 11.200018882751465, 1.6913158893585205]",Inflation
mSBtHTBzg_Y,WallStreetJournal,4718,1142,10/31/24 21:21,TRUE,4379 what you are saying makes no sense if everyone gets 25k to buy a house it will destroy all the benefits and increase prices its literally the same logic as saying lets eradicate poverty by giving everyone a million dollars,41,135,"[4.900160789489746, 5.5789055824279785, 8.188948631286621, 11.138453483581543, 1.6233807802200317]",Inflation
mSBtHTBzg_Y,WallStreetJournal,4379,1189,10/31/24 22:13,TRUE,4718 1 everyone does not get 25000 only people who dont already own homes do 67 of homebuyers already own one and wont get the subsidy 2 it diverts resources from other parts of the economy towards buying houses so it should incentive making more new housing units which is the root problem its also critical that everybody be housed its not the same as giving everyone a million dollars to eliminate poverty and its not the same as student loans which need to be paid back we also subsidize farmers for producing food those prices havent collapsed they havent caused dramatic amounts of inflation people barely even notice,109,135,"[4.734938621520996, 5.514922618865967, 8.113371849060059, 11.182963371276855, 1.6642851829528809]",Inflation
mSBtHTBzg_Y,WallStreetJournal,1756,11423,10/31/24 23:03,TRUE,4379 bruh the price increase is publicly known nothing is stopping them from increasing the price by the same amount knowing the government is gonna protect you and by protecting you it subsidizes them,34,134,"[5.229279041290283, 5.620804309844971, 8.297943115234375, 11.214133262634277, 1.623121976852417]",Inflation
mSBtHTBzg_Y,WallStreetJournal,5495,1144,11/2/24 7:16,TRUE,4379 it actually isnt the case they tried this in australia and every seller put the extra cost into the price it doesnt just go up by a percentage of that grant it actually goes up more than what the grant is maybe it doesnt work that way in your little utopia but in reality it does,57,134,"[5.188995838165283, 5.607766628265381, 8.280564308166504, 11.18549633026123, 1.6546422243118286]",Inflation
mSBtHTBzg_Y,WallStreetJournal,5801,1145,11/2/24 10:29,TRUE,4379 youre more likely to get it for cheaper when these investors start competing for clients amongst themselves thereby lowering the selling prices versus having the homes go up in prices under harris edit which by the way increases in price for other burdens like tax,46,134,"[5.108194828033447, 5.621225357055664, 8.307621955871582, 11.170297622680664, 1.5446498394012451]",Inflation
mSBtHTBzg_Y,WallStreetJournal,4379,1959,11/2/24 15:24,TRUE,5495 if this is actually a concern and im not convinced it should be a solution would be to limit the subsidy to new homeowners buying newly built property that precludes the option for current homeowners to even try and raise prices so it either incentivizes builders to build more for firsttimers or eases the ability for new homeowners to enter the market,63,135,"[4.90057373046875, 5.4933013916015625, 8.215761184692383, 11.172128677368164, 1.668358325958252]",Inflation
mSBtHTBzg_Y,WallStreetJournal,1511,1140,11/3/24 14:53,TRUE,4379 id recommend reading up on how government subsidies for first time home buyers increased house prices in australia you clearly havent done it,24,135,"[4.967118263244629, 5.567732334136963, 8.25579833984375, 11.14621353149414, 1.6201322078704834]",Inflation
mSBtHTBzg_Y,WallStreetJournal,2194,4011,10/31/24 14:32,FALSE,harris waltz democrats 24,4,18,"[6.6044921875, 6.734742164611816, 5.4101362228393555, 13.24657154083252, 2.8973331451416016]",Democracy
mSBtHTBzg_Y,WallStreetJournal,460,777,10/31/24 15:03,TRUE,simongonzalesv4m govbot script 194,4,112,"[7.284189224243164, 5.1189446449279785, 6.344974994659424, 10.676507949829102, 4.2614030838012695]",Democracy
mSBtHTBzg_Y,WallStreetJournal,1414,6798,10/31/24 14:29,FALSE,prices were much more affordable under trump what has kamala done in her 4 years,15,30,"[6.230512619018555, 5.988340854644775, 4.545783996582031, 12.40377140045166, 2.2676312923431396]",Inflation
mSBtHTBzg_Y,WallStreetJournal,460,335,10/31/24 15:06,TRUE,govbot post,2,112,"[7.300842761993408, 5.133778095245361, 6.303600311279297, 10.685383796691895, 4.2258710861206055]",Democracy
mSBtHTBzg_Y,WallStreetJournal,7853,5871,10/31/24 14:24,FALSE,lowe the immigration to zero for both legal and illegal,10,45,"[5.490883827209473, 5.565370559692383, 7.742549419403076, 12.185393333435059, 2.317263126373291]",Immigration
mSBtHTBzg_Y,WallStreetJournal,7202,10703,10/31/24 14:40,TRUE,its been proved time and time again that immigration is very very small factor in increasing house prices i think we should stop the level of immigration into the us but not for the same reasons stop using immigrants as a scapegoat for all our problems,46,45,"[4.653326988220215, 5.48325252532959, 7.8201422691345215, 11.75095272064209, 1.8422517776489258]",Immigration
mSBtHTBzg_Y,WallStreetJournal,460,1653,10/31/24 15:01,TRUE,7014 poor little govbot,4,112,"[7.272220611572266, 5.115549087524414, 6.338363170623779, 10.683903694152832, 4.252036094665527]",Democracy
mSBtHTBzg_Y,WallStreetJournal,7512,2118,10/31/24 14:45,TRUE,administrations change over time they focus on different issues as time goes on prior to this they were mostly focused on things like inflation which they fixed just because the biden administration didnt fix this doesnt mean the harris one wont or why dont we criticize trump for not solving the border crisis during his first term why cant we say the exact same thing to him you didnt fix it last time what makes anyone think youll fix it this time harris has proposed building 3 million more homes which will drive prices down that is what she plans to do differently trump has no plans other than tax cuts for the rich and mass deportations,117,18,"[6.261038780212402, 6.637462615966797, 5.543128967285156, 13.17650032043457, 2.627213478088379]",Democracy
mSBtHTBzg_Y,WallStreetJournal,460,6761,10/31/24 14:14,TRUE,poor govbot,2,112,"[7.286708831787109, 5.160920143127441, 6.321529388427734, 10.686151504516602, 4.19638729095459]",Democracy
mSBtHTBzg_Y,WallStreetJournal,460,1568,10/31/24 15:16,TRUE,6616 when a govbot dont get the post,8,112,"[7.239859104156494, 5.117137432098389, 6.4016594886779785, 10.734411239624023, 4.268219470977783]",Democracy
_8angMZlmRo,WallStreetJournal,7662,5590,11/5/24 5:14,TRUE,kamala 2024,2,26,"[6.39706563949585, 6.121304035186768, 4.174836158752441, 12.15507698059082, 2.5309319496154785]",Democracy
_8angMZlmRo,WallStreetJournal,2219,10887,11/5/24 22:47,FALSE,show all the positive moments for kamala and all the bad moments for trump,14,26,"[6.502029895782471, 5.930611610412598, 4.420799255371094, 12.357911109924316, 2.5559897422790527]",Democracy
_8angMZlmRo,WallStreetJournal,5850,5103,11/5/24 20:53,FALSE,inflation 22 gdp 23 unemployment low market up everyones 401k is fat yes we are better side note he says he will get rid of inflation but that is nonsense zero inflation would wreck the economy he panders to the ignorent uneducated and angry,44,126,"[6.3375959396362305, 5.399616241455078, 7.898285388946533, 12.454166412353516, 2.1402904987335205]",Inflation
_8angMZlmRo,WallStreetJournal,4366,5579,11/5/24 18:31,FALSE,kamala 2024 bluetooth earring and teleprompter,6,26,"[6.415133476257324, 5.951487064361572, 4.20363712310791, 12.07779312133789, 2.456468105316162]",Democracy
_8angMZlmRo,WallStreetJournal,3489,860,11/5/24 18:58,TRUE,winterxr7 its not equal russia prefers trump if anything china might prefer kamala,13,26,"[6.537063121795654, 5.953104496002197, 4.290668487548828, 12.348023414611816, 2.512925386428833]",Democracy
_8angMZlmRo,WallStreetJournal,2624,3265,11/5/24 18:42,TRUE,dont forget the war mongers under kamalas list,8,26,"[6.398380756378174, 5.991921424865723, 4.194497108459473, 12.24940299987793, 2.474128484725952]",Democracy
_8angMZlmRo,WallStreetJournal,6089,766,11/5/24 20:20,TRUE,rubitonyourface what you dont agree with in this statement,9,37,"[8.899909019470215, 5.659395694732666, 6.230167865753174, 12.418246269226074, 3.2863657474517822]",Wokeness & Identity Politics
_8angMZlmRo,WallStreetJournal,6357,2041,11/5/24 16:24,FALSE,a country who prey on third world economy should deserves leader like one,13,132,"[7.544928073883057, 5.589428424835205, 7.631743907928467, 13.169618606567383, 1.9009863138198853]",Democracy
_8angMZlmRo,WallStreetJournal,7286,1512,11/5/24 17:18,TRUE,6237 hes been convicted,4,107,"[7.128932952880859, 4.834278583526611, 7.22502326965332, 11.625226020812988, 4.168652057647705]",Immigration
_8angMZlmRo,WallStreetJournal,7338,5722,11/5/24 14:05,FALSE,lets unite to overcome trumps divisive era today november 5 2024 driven by our shared love for america its time to break free from the toxic cycle of hatred intolerance that has come to define trump derangement syndrome a phenomenon where rational thinking gives way to blind disdain,48,77,"[9.002105712890625, 6.997481346130371, 6.465673446655273, 12.99463176727295, 3.4731287956237793]",Democracy
_8angMZlmRo,WallStreetJournal,7363,5592,11/5/24 13:51,FALSE,kamala ad nice try loser media,6,26,"[6.4137749671936035, 6.042525768280029, 4.234308242797852, 12.201086044311523, 2.5372848510742188]",Democracy
_8angMZlmRo,WallStreetJournal,6227,5843,11/5/24 13:59,TRUE,look at the words trump uses vs kamala,8,26,"[6.580080032348633, 5.9715094566345215, 4.42468786239624, 12.406347274780273, 2.50888991355896]",Democracy
_8angMZlmRo,WallStreetJournal,7501,8893,11/5/24 19:51,TRUE,trump for americans kamala for liiegals,6,26,"[6.542496204376221, 5.987257957458496, 4.36597204208374, 12.373804092407227, 2.493903875350952]",Democracy
_8angMZlmRo,WallStreetJournal,4775,6274,11/5/24 11:30,FALSE,nice kamala ad,3,26,"[6.4095377922058105, 6.007608890533447, 4.151033878326416, 12.152447700500488, 2.525681734085083]",Democracy
_8angMZlmRo,WallStreetJournal,2887,11683,11/5/24 11:16,FALSE,are you better off now than you were four years ago you mean during the pandemic yes,17,100,"[6.370199203491211, 5.342804431915283, 7.669650554656982, 12.068074226379395, 3.8205807209014893]",Public Health
_8angMZlmRo,WallStreetJournal,2833,4108,11/5/24 13:21,TRUE,he means before the pandemic and yes back then everything was far far better in terms of integrity and the economy regardless of how much you deny it stop blaming trump for the pandemic it was the fault of no one obama and even biden would have mishandled it also,50,100,"[6.374521732330322, 5.318874835968018, 7.683279514312744, 12.06285285949707, 3.8764076232910156]",Public Health
_8angMZlmRo,WallStreetJournal,6227,2229,11/5/24 13:58,TRUE,americ faired the best post pandemic oit of almost every country on earth alexanderg3o2v,14,100,"[6.395077228546143, 5.334726810455322, 7.691697120666504, 12.075629234313965, 3.8611981868743896]",Public Health
_8angMZlmRo,WallStreetJournal,460,3664,11/5/24 14:28,TRUE,false govbot,2,112,"[7.314904689788818, 5.138391971588135, 6.289031505584717, 10.681427955627441, 4.218690872192383]",Democracy
_8angMZlmRo,WallStreetJournal,2887,887,11/5/24 15:27,TRUE,alexanderg3o2v how has obama mishandled the pandemic bro was retired and unless im mistaken biden encouraged americans to get vaccinated rebuilt the us economy and didnt downplay the viruss severity or told anyone to inject bleach which is opposite of mishandling,41,100,"[6.414353847503662, 5.310600757598877, 7.678609848022461, 12.09434700012207, 3.900730848312378]",Public Health
_8angMZlmRo,WallStreetJournal,2887,886,11/5/24 15:30,TRUE,alexanderg3o2v how did obama mishandle the virus bro was retired and unless im mistaken biden encouraged americans to get vaccinated rebuilt the us economy and didnt downplay its severity or provide false information like trump which is the opposite of mishandling,41,100,"[6.4312968254089355, 5.293492317199707, 7.689859867095947, 12.125149726867676, 3.9160454273223877]",Public Health
_8angMZlmRo,WallStreetJournal,2887,888,11/5/24 15:31,TRUE,alexanderg3o2v how did obama mishandle the virus bro was retired,10,100,"[6.434957981109619, 5.300662040710449, 7.678030490875244, 12.105011940002441, 3.9049246311187744]",Public Health
_8angMZlmRo,WallStreetJournal,4892,889,11/5/24 15:33,TRUE,alexanderg3o2v so trumps argument falls flat if no president can handle the pandemic well it means your life pre and post pandemic is independent of who is the president,29,100,"[6.387746334075928, 5.3177571296691895, 7.684883117675781, 12.066460609436035, 3.8913750648498535]",Public Health
_8angMZlmRo,WallStreetJournal,2887,4292,11/5/24 15:38,TRUE,how did obama mishandle the pandemic bro wasnt even office,10,100,"[6.457520961761475, 5.278610706329346, 7.652400493621826, 12.130447387695312, 3.851940870285034]",Public Health
_8angMZlmRo,WallStreetJournal,7286,884,11/5/24 16:26,TRUE,alexanderg3o2v your the one denying things trump is why the pandemic was so bad and trump is the reason we had inflation if trump was still president you people would find a way to still blame dems,37,100,"[6.370879650115967, 5.3151021003723145, 7.697997093200684, 12.071877479553223, 3.8671672344207764]",Public Health
_8angMZlmRo,WallStreetJournal,2147,11629,11/5/24 17:17,TRUE,alexanderg3o2v then dont blame worldwide inflation on biden being in office for 30 days inflation is now at 2 which is the fastest recovery out of any g7 nation,29,126,"[6.190043926239014, 5.420119285583496, 7.784762859344482, 12.320138931274414, 2.2095675468444824]",Inflation
_8angMZlmRo,WallStreetJournal,5850,5105,11/5/24 20:49,TRUE,inflation is 22 gdp is 23 unemployment is low market is bullish everyones 401k is looking fat and all without fear mongering yes we are better side note he said i will get rid of inflation nonsense zero inflation would wreck the economy but he peddles to the uneducated,49,126,"[6.318352699279785, 5.421685695648193, 7.907044410705566, 12.449448585510254, 2.096123695373535]",Inflation
_8angMZlmRo,WallStreetJournal,250,4953,11/5/24 10:44,FALSE,if you can vote its your civic duty to vote,10,80,"[7.49078893661499, 6.943614959716797, 7.085189342498779, 12.462212562561035, 3.3752803802490234]",Democracy
_8angMZlmRo,WallStreetJournal,1535,10617,11/5/24 9:37,FALSE,hope harris win,3,18,"[6.500575065612793, 6.954412460327148, 5.2659101486206055, 13.392515182495117, 2.887739658355713]",Democracy
_8angMZlmRo,WallStreetJournal,3778,5714,11/5/24 7:49,FALSE,lets not go back to biden harris,7,18,"[6.40059232711792, 6.779959678649902, 5.358185291290283, 13.259855270385742, 2.718355894088745]",Democracy
_8angMZlmRo,WallStreetJournal,6227,3023,11/5/24 14:01,TRUE,correct harris and walz to the future,7,18,"[6.542808532714844, 6.8150224685668945, 5.262606620788574, 13.39227294921875, 2.9029438495635986]",Democracy
_8angMZlmRo,WallStreetJournal,2833,806,11/5/24 13:23,TRUE,techwandererytand you are entitled to vote for an undemocratically installed toilet stool but that is not a mistake in your eyes i guess,23,80,"[7.413168907165527, 6.890637397766113, 7.0983405113220215, 12.382428169250488, 3.4112024307250977]",Democracy
